Post Code,City Name,State,Deliverya,Deliveryb,Satchel,Local,Price,p1,p2,p3,p4,p5
0081,GARSFONTEIN EXT 4,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN EXT 5,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN EXT 6,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN EXT 7,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN EXT 8,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN EXT 9,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN UIT 1,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN UIT 10,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN UIT 11,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN UIT 12,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN UIT 13,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN UIT 14,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN UIT 15,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN UIT 16,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN UIT 17,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN UIT 2,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN UIT 3,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN UIT 4,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN UIT 5,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN UIT 6,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN UIT 7,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN UIT 8,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN UIT 9,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN WEST,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN-OOS,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN-WES,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GLENWOOD,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
